timepoints,ssp119,ssp126,ssp245,ssp370,ssp434,ssp460,ssp534-over,ssp585
1750.5,0.1721426800449973,0.1721426800449973,0.1721426800449973,0.1721426800449973,0.1721426800449973,0.1721426800449973,0.1721426800449973,0.1721426800449973
1751.5,0.33701924770509695,0.33701924770509695,0.33701924770509695,0.33701924770509695,0.33701924770509695,0.33701924770509695,0.33701924770509695,0.33701924770509695
1752.5,0.3181456355597837,0.3181456355597837,0.3181456355597837,0.3181456355597837,0.3181456355597837,0.3181456355597837,0.3181456355597837,0.3181456355597837
1753.5,0.2831684324758048,0.2831684324758048,0.2831684324758048,0.2831684324758048,0.2831684324758048,0.2831684324758048,0.2831684324758048,0.2831684324758048
1754.5,0.061102302917292003,0.061102302917292003,0.061102302917292003,0.061102302917292003,0.061102302917292003,0.061102302917292003,0.061102302917292003,0.061102302917292003
1755.5,-0.0952105974157133,-0.0952105974157133,-0.0952105974157133,-0.0952105974157133,-0.0952105974157133,-0.0952105974157133,-0.0952105974157133,-0.0952105974157133
1756.5,0.02958814905013328,0.02958814905013328,0.02958814905013328,0.02958814905013328,0.02958814905013328,0.02958814905013328,0.02958814905013328,0.02958814905013328
1757.5,0.140235242894036,0.140235242894036,0.140235242894036,0.140235242894036,0.140235242894036,0.140235242894036,0.140235242894036,0.140235242894036
1758.5,0.21215213424502335,0.21215213424502335,0.21215213424502335,0.21215213424502335,0.21215213424502335,0.21215213424502335,0.21215213424502335,0.21215213424502335
1759.5,0.2791728225390571,0.2791728225390571,0.2791728225390571,0.2791728225390571,0.2791728225390571,0.2791728225390571,0.2791728225390571,0.2791728225390571
1760.5,0.31760078537709757,0.31760078537709757,0.31760078537709757,0.31760078537709757,0.31760078537709757,0.31760078537709757,0.31760078537709757,0.31760078537709757
1761.5,0.32738548211717533,0.32738548211717533,0.32738548211717533,0.32738548211717533,0.32738548211717533,0.32738548211717533,0.32738548211717533,0.32738548211717533
1762.5,-0.24441964203597616,-0.24441964203597616,-0.24441964203597616,-0.24441964203597616,-0.24441964203597616,-0.24441964203597616,-0.24441964203597616,-0.24441964203597616
1763.5,-0.6578639231480721,-0.6578639231480721,-0.6578639231480721,-0.6578639231480721,-0.6578639231480721,-0.6578639231480721,-0.6578639231480721,-0.6578639231480721
1764.5,-0.26251987351702327,-0.26251987351702327,-0.26251987351702327,-0.26251987351702327,-0.26251987351702327,-0.26251987351702327,-0.26251987351702327,-0.26251987351702327
1765.5,0.045743171910664696,0.045743171910664696,0.045743171910664696,0.045743171910664696,0.045743171910664696,0.045743171910664696,0.045743171910664696,0.045743171910664696
1766.5,0.14210812159799177,0.14210812159799177,0.14210812159799177,0.14210812159799177,0.14210812159799177,0.14210812159799177,0.14210812159799177,0.14210812159799177
1767.5,-0.08443138088523142,-0.08443138088523142,-0.08443138088523142,-0.08443138088523142,-0.08443138088523142,-0.08443138088523142,-0.08443138088523142,-0.08443138088523142
1768.5,-0.2301229364547263,-0.2301229364547263,-0.2301229364547263,-0.2301229364547263,-0.2301229364547263,-0.2301229364547263,-0.2301229364547263,-0.2301229364547263
1769.5,0.03776210293742102,0.03776210293742102,0.03776210293742102,0.03776210293742102,0.03776210293742102,0.03776210293742102,0.03776210293742102,0.03776210293742102
1770.5,0.25911262488413855,0.25911262488413855,0.25911262488413855,0.25911262488413855,0.25911262488413855,0.25911262488413855,0.25911262488413855,0.25911262488413855
1771.5,0.3376714670253163,0.3376714670253163,0.3376714670253163,0.3376714670253163,0.3376714670253163,0.3376714670253163,0.3376714670253163,0.3376714670253163
1772.5,0.34962002466141534,0.34962002466141534,0.34962002466141534,0.34962002466141534,0.34962002466141534,0.34962002466141534,0.34962002466141534,0.34962002466141534
1773.5,0.32815206272790265,0.32815206272790265,0.32815206272790265,0.32815206272790265,0.32815206272790265,0.32815206272790265,0.32815206272790265,0.32815206272790265
1774.5,0.28195620044408176,0.28195620044408176,0.28195620044408176,0.28195620044408176,0.28195620044408176,0.28195620044408176,0.28195620044408176,0.28195620044408176
1775.5,0.2410111800551481,0.2410111800551481,0.2410111800551481,0.2410111800551481,0.2410111800551481,0.2410111800551481,0.2410111800551481,0.2410111800551481
1776.5,0.217845669337787,0.217845669337787,0.217845669337787,0.217845669337787,0.217845669337787,0.217845669337787,0.217845669337787,0.217845669337787
1777.5,0.20792261049101252,0.20792261049101252,0.20792261049101252,0.20792261049101252,0.20792261049101252,0.20792261049101252,0.20792261049101252,0.20792261049101252
1778.5,0.2295239416637916,0.2295239416637916,0.2295239416637916,0.2295239416637916,0.2295239416637916,0.2295239416637916,0.2295239416637916,0.2295239416637916
1779.5,0.2889324612508618,0.2889324612508618,0.2889324612508618,0.2889324612508618,0.2889324612508618,0.2889324612508618,0.2889324612508618,0.2889324612508618
1780.5,0.34762470220037467,0.34762470220037467,0.34762470220037467,0.34762470220037467,0.34762470220037467,0.34762470220037467,0.34762470220037467,0.34762470220037467
1781.5,0.3683346391171265,0.3683346391171265,0.3683346391171265,0.3683346391171265,0.3683346391171265,0.3683346391171265,0.3683346391171265,0.3683346391171265
1782.5,0.3614954855428416,0.3614954855428416,0.3614954855428416,0.3614954855428416,0.3614954855428416,0.3614954855428416,0.3614954855428416,0.3614954855428416
1783.5,-0.809536407457112,-0.809536407457112,-0.809536407457112,-0.809536407457112,-0.809536407457112,-0.809536407457112,-0.809536407457112,-0.809536407457112
1784.5,-1.6357844094755993,-1.6357844094755993,-1.6357844094755993,-1.6357844094755993,-1.6357844094755993,-1.6357844094755993,-1.6357844094755993,-1.6357844094755993
1785.5,-0.8094541980642518,-0.8094541980642518,-0.8094541980642518,-0.8094541980642518,-0.8094541980642518,-0.8094541980642518,-0.8094541980642518,-0.8094541980642518
1786.5,-0.14400853191588098,-0.14400853191588098,-0.14400853191588098,-0.14400853191588098,-0.14400853191588098,-0.14400853191588098,-0.14400853191588098,-0.14400853191588098
1787.5,0.10465501354046872,0.10465501354046872,0.10465501354046872,0.10465501354046872,0.10465501354046872,0.10465501354046872,0.10465501354046872,0.10465501354046872
1788.5,0.22047391293676472,0.22047391293676472,0.22047391293676472,0.22047391293676472,0.22047391293676472,0.22047391293676472,0.22047391293676472,0.22047391293676472
1789.5,0.3197546891272396,0.3197546891272396,0.3197546891272396,0.3197546891272396,0.3197546891272396,0.3197546891272396,0.3197546891272396,0.3197546891272396
1790.5,0.3900009101459637,0.3900009101459637,0.3900009101459637,0.3900009101459637,0.3900009101459637,0.3900009101459637,0.3900009101459637,0.3900009101459637
1791.5,0.4077227889641657,0.4077227889641657,0.4077227889641657,0.4077227889641657,0.4077227889641657,0.4077227889641657,0.4077227889641657,0.4077227889641657
1792.5,0.40014680471356046,0.40014680471356046,0.40014680471356046,0.40014680471356046,0.40014680471356046,0.40014680471356046,0.40014680471356046,0.40014680471356046
