timepoints,ssp119,ssp126,ssp245,ssp370,ssp434,ssp460,ssp534-over,ssp585
1750.5,-0.03582145472323352,-0.03582145472323352,-0.03582145472323352,-0.03582145472323352,-0.03582145472323352,-0.03582145472323352,-0.03582145472323352,-0.03582145472323352
1751.5,-0.00284371372084884,-0.00284371372084884,-0.00284371372084884,-0.00284371372084884,-0.00284371372084884,-0.00284371372084884,-0.00284371372084884,-0.00284371372084884
1752.5,0.006869946759592561,0.006869946759592561,0.006869946759592561,0.006869946759592561,0.006869946759592561,0.006869946759592561,0.006869946759592561,0.006869946759592561
1753.5,0.01499373267709337,0.01499373267709337,0.01499373267709337,0.01499373267709337,0.01499373267709337,0.01499373267709337,0.01499373267709337,0.01499373267709337
1754.5,-0.002006928518481235,-0.002006928518481235,-0.002006928518481235,-0.002006928518481235,-0.002006928518481235,-0.002006928518481235,-0.002006928518481235,-0.002006928518481235
1755.5,-0.027823725142154546,-0.027823725142154546,-0.027823725142154546,-0.027823725142154546,-0.027823725142154546,-0.027823725142154546,-0.027823725142154546,-0.027823725142154546
1756.5,-0.032852680736432716,-0.032852680736432716,-0.032852680736432716,-0.032852680736432716,-0.032852680736432716,-0.032852680736432716,-0.032852680736432716,-0.032852680736432716
1757.5,-0.02467971876729614,-0.02467971876729614,-0.02467971876729614,-0.02467971876729614,-0.02467971876729614,-0.02467971876729614,-0.02467971876729614,-0.02467971876729614
1758.5,-0.01364494390231583,-0.01364494390231583,-0.01364494390231583,-0.01364494390231583,-0.01364494390231583,-0.01364494390231583,-0.01364494390231583,-0.01364494390231583
1759.5,0.0012782402127345799,0.0012782402127345799,0.0012782402127345799,0.0012782402127345799,0.0012782402127345799,0.0012782402127345799,0.0012782402127345799,0.0012782402127345799
1760.5,0.015639258002627478,0.015639258002627478,0.015639258002627478,0.015639258002627478,0.015639258002627478,0.015639258002627478,0.015639258002627478,0.015639258002627478
1761.5,0.019003083811487347,0.019003083811487347,0.019003083811487347,0.019003083811487347,0.019003083811487347,0.019003083811487347,0.019003083811487347,0.019003083811487347
1762.5,-0.01766472874448563,-0.01766472874448563,-0.01766472874448563,-0.01766472874448563,-0.01766472874448563,-0.01766472874448563,-0.01766472874448563,-0.01766472874448563
1763.5,-0.07000804161292644,-0.07000804161292644,-0.07000804161292644,-0.07000804161292644,-0.07000804161292644,-0.07000804161292644,-0.07000804161292644,-0.07000804161292644
1764.5,-0.07923602862425011,-0.07923602862425011,-0.07923602862425011,-0.07923602862425011,-0.07923602862425011,-0.07923602862425011,-0.07923602862425011,-0.07923602862425011
1765.5,-0.061682655402529915,-0.061682655402529915,-0.061682655402529915,-0.061682655402529915,-0.061682655402529915,-0.061682655402529915,-0.061682655402529915,-0.061682655402529915
1766.5,-0.04606425649064269,-0.04606425649064269,-0.04606425649064269,-0.04606425649064269,-0.04606425649064269,-0.04606425649064269,-0.04606425649064269,-0.04606425649064269
1767.5,-0.05198085488679829,-0.05198085488679829,-0.05198085488679829,-0.05198085488679829,-0.05198085488679829,-0.05198085488679829,-0.05198085488679829,-0.05198085488679829
1768.5,-0.07528726817653242,-0.07528726817653242,-0.07528726817653242,-0.07528726817653242,-0.07528726817653242,-0.07528726817653242,-0.07528726817653242,-0.07528726817653242
1769.5,-0.0553033075224056,-0.0553033075224056,-0.0553033075224056,-0.0553033075224056,-0.0553033075224056,-0.0553033075224056,-0.0553033075224056,-0.0553033075224056
